O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
67.7,302.9527,23.4124,56.4854,10.9774778,311.875534,820.1,4.7934977,-17.3857685,2.18439105,-2.54131993
67.2,302.9561,23.3292,56.543,10.9447324,311.455338,830,4.79769934,-17.9775906,2.42672957,-2.28805806
66.7,302.8877,23.1844,56.6537,10.8802048,310.952615,838,4.80635145,-20.8807276,2.599916,-1.76443453
66.9,302.9185,23.1433,56.7899,10.8885204,310.795246,844.8,4.80425066,-22.9642902,2.73914759,-1.26250929
67.3,302.9193,23.0711,56.7006,10.8330323,310.272859,851.8,4.81260354,-19.0320011,3.07777774,-1.3090582
67.6,302.8451,22.9259,56.6532,10.7379364,309.596549,859,4.82670457,-23.1285097,2.87064049,-1.11229543
68.1,302.8815,22.8857,56.8572,10.7602037,309.508427,866.1,4.8221661,-23.0058097,2.86705205,-1.19623414
68.3,302.8631,22.7954,57.1637,10.7684381,309.409833,872.9,4.81924902,-20.0461581,2.87712153,-1.73486477
68.5,302.8504,22.7033,57.2237,10.729452,308.995642,880,4.82451982,-16.0769958,3.06656317,-2.22717092
68.2,303.0154,22.7924,57.5141,10.8524394,309.382792,888,4.80467899,-16.0004238,3.06656317,-2.22717092
67.9,303.0108,22.7144,57.8513,10.874264,309.34574,896,4.7996468,-16.4041646,3.05140327,-2.22624749
68.1,302.927,22.5508,58.06,10.815738,308.89102,902.9,4.80703047,-17.8203707,2.93090898,-2.22021759
68,302.9458,22.4986,58.1871,10.8141472,308.688758,909,4.80644599,-19.4462252,2.74386172,-2.24128608
68,302.9934,22.4826,58.3241,10.8372521,308.624073,915.9,4.80219683,-20.1400208,2.61258876,-2.32451908
68.2,302.9799,22.414,58.5558,10.8421522,308.540008,922.1,4.80022375,-20.3548734,2.77522304,-2.13984963
68.4,302.9013,22.2754,58.7628,10.7967215,308.208712,928.9,4.80578314,-18.9653244,2.81446438,-2.36406971
68.6,302.9184,22.2374,58.9208,10.8078884,308.124557,934.6,4.80322595,-16.7682815,3.07220008,-2.44953042
68.8,302.864,22.1043,59.2774,10.7956777,307.925174,943,4.80314445,-17.2436464,3.2082778,-2.2569325
68.5,303.0062,22.1827,59.2707,10.8542377,307.970058,950.7,4.79433639,-17.0551167,3.06584613,-2.47470958
